Date,US Dollar,Pound Sterling,Euro,Japanese Yen
2001-03-23,46.67,66.3531,41.4943,37.99
2001-03-27,46.63,66.9327,41.7595,38.1
2001-03-28,46.62,66.8181,41.6666,38.17
2001-03-29,46.66,66.9968,41.3641,38.03
2001-03-30,46.64,66.525,41.0175,37.43
2001-04-03,46.64,66.2638,41.2577,37.05
2001-04-04,46.63,66.7625,41.7339,37.01
2001-04-09,46.55,67.2066,42.0463,37.26
2001-04-10,46.56,67.2443,41.7294,37.39
2001-04-11,46.58,66.8539,41.9336,37.57
2001-04-12,46.89,67.3551,41.6149,38.08
2001-04-16,46.96,67.4463,41.7357,37.71
2001-04-17,46.97,67.6039,41.7493,38.14
2001-04-18,46.84,66.9953,41.2543,38.15
2001-04-19,46.84,66.9484,41.5799,38.32
2001-04-20,46.85,67.6561,41.9917,38.42
2001-04-23,46.79,67.511,42.3309,38.31
2001-04-24,46.84,67.3981,42.0436,38.57
2001-04-25,46.85,67.2063,41.8886,38.35
2001-04-26,46.86,67.5135,42.1107,38.28
2001-04-27,46.86,67.5112,42.3521,37.84
2001-04-30,46.86,67.2605,41.7241,37.84
2001-05-02,46.81,67.1677,41.8201,38.38
2001-05-03,46.85,67.3117,42.0479,38.55
2001-05-04,46.83,67.2338,41.7232,38.65
2001-05-08,46.81,67.2753,41.6398,38.58
2001-05-09,46.83,66.8545,41.4516,38.5
2001-05-10,46.85,66.6769,41.5396,38.34
2001-05-11,46.87,66.6421,41.2808,38.22
2001-05-14,46.9,66.4878,41.0023,38.23
2001-05-15,47.0,66.6813,41.1109,38.12
2001-05-16,46.93,66.7251,41.0849,37.92
2001-05-17,46.94,67.0726,41.4973,38.14
2001-05-18,46.94,67.0632,41.3659,38.07
2001-05-21,46.96,67.6647,41.3624,38.14
2001-05-22,47.02,67.6782,41.1684,38.29
2001-05-23,46.99,67.0712,40.6534,38.7
2001-05-24,46.98,66.6129,40.236,39.19
2001-05-25,46.95,66.2864,40.4122,38.96
2001-05-28,46.94,66.7463,40.3707,38.77
2001-05-29,46.97,66.6082,40.1758,38.91
2001-05-30,46.96,66.7912,40.2729,39.02
2001-05-31,46.99,66.8527,40.0449,39.39
2001-06-01,47.05,66.8533,39.8702,39.56
2001-06-04,47.02,66.7519,40.0751,39.37
2001-06-06,47.0,66.3969,40.2438,39.0
2001-06-07,46.98,65.2153,39.832,39.09
2001-06-08,46.96,65.3519,39.8244,39.08
2001-06-11,46.95,64.9999,40.0084,38.65
2001-06-12,47.02,64.4127,39.6355,38.58
2001-06-13,47.04,64.5553,40.0898,38.5
2001-06-14,47.05,65.4301,40.1736,38.57
2001-06-15,47.0,65.8588,40.554,38.69
2001-06-18,46.99,66.0444,40.5735,38.15
2001-06-19,46.97,65.8472,40.3402,37.99
2001-06-20,46.96,65.6243,40.0827,38.23
2001-06-21,47.0,65.7507,40.1803,37.95
2001-06-22,47.01,66.5074,40.1724,37.81
2001-06-25,46.99,66.5237,40.3527,37.84
2001-06-26,47.04,66.4558,40.6261,38.06
2001-06-27,47.01,66.6226,40.6002,37.8
2001-06-28,47.01,66.5779,40.3534,37.68
2001-06-29,47.04,66.1571,39.777,37.91
2001-07-02,47.07,66.5005,39.8706,37.78
2001-07-03,47.15,66.7903,39.962,38.04
2001-07-04,47.11,66.2414,39.9304,37.75
2001-07-05,47.13,66.2954,39.7848,37.58
2001-07-06,47.15,66.1373,39.5188,37.5
2001-07-09,47.15,66.5947,40.0586,37.55
2001-07-10,47.16,66.4461,40.1214,37.5
2001-07-11,47.16,66.5027,40.3006,37.52
2001-07-12,47.18,66.4648,40.4592,38.01
2001-07-13,47.16,66.1608,40.1732,37.99
2001-07-16,47.16,65.9627,40.3359,37.75
2001-07-17,47.14,65.7674,40.0525,37.56
2001-07-18,47.11,66.0247,40.5876,37.63
2001-07-19,47.16,66.9224,41.14,38.06
2001-07-20,47.12,67.2732,41.0721,38.3
2001-07-23,47.13,67.1367,40.9913,38.19
2001-07-24,47.13,66.9387,41.0832,37.96
2001-07-25,47.13,66.9859,41.1775,37.91
2001-07-26,47.16,67.427,41.5598,38.25
2001-07-27,47.16,67.3374,41.4772,38.12
2001-07-30,47.14,67.0684,41.1956,37.81
2001-07-31,47.16,67.3374,41.2933,37.76
2001-08-01,47.13,67.3535,41.5145,37.77
2001-08-02,47.12,67.6054,41.5551,37.87
2001-08-03,47.1,67.3789,41.4998,38.01
2001-08-06,47.12,67.212,41.5009,37.94
2001-08-07,47.11,66.8232,41.4403,38.08
2001-08-08,47.14,66.8021,41.2829,38.15
2001-08-09,47.14,66.7856,41.5751,38.08
2001-08-10,47.12,67.1766,42.024,38.65
2001-08-13,47.12,67.1578,42.1724,38.3
2001-08-14,47.12,66.9599,42.3397,38.37
2001-08-16,47.12,68.0342,43.1478,39.32
2001-08-17,47.13,67.9968,43.0226,39.18
2001-08-20,47.13,68.1618,43.329,39.18
2001-08-23,47.12,68.2486,43.0653,39.2
2001-08-24,47.12,68.2133,43.1549,39.37
2001-08-27,47.13,67.952,42.9236,39.21
2001-08-28,47.15,67.9078,42.7297,39.26
2001-08-29,47.13,68.4846,42.9778,39.28
2001-08-30,47.14,68.3436,42.8668,39.4
2001-08-31,47.15,68.8555,43.3474,39.66
2001-09-03,47.13,68.487,42.8671,39.64
2001-09-04,47.16,68.283,42.4558,39.67
2001-09-05,47.16,68.1203,41.8757,39.41
2001-09-06,47.16,68.639,41.8498,38.87
2001-09-07,47.22,68.757,42.2383,39.0
2001-09-10,47.28,69.1257,42.7364,39.41
2001-09-11,47.45,69.0825,42.6101,39.0
2001-09-12,47.43,69.9711,43.2633,39.88
2001-09-13,47.54,69.7745,43.1069,39.82
2001-09-14,47.7,70.1429,43.4094,40.06
2001-09-17,48.18,71.0751,44.6629,40.96
2001-09-18,48.02,70.3493,44.3057,40.73
2001-09-19,47.96,70.1799,44.3462,40.67
2001-09-20,48.06,70.5425,44.6189,40.92
2001-09-21,48.01,70.2194,44.2556,40.98
2001-09-24,47.93,69.7909,43.8008,41.14
2001-09-25,47.9,70.0753,43.8836,40.81
2001-09-26,47.88,70.465,44.2004,40.84
2001-09-27,47.89,70.4965,43.9941,40.36
2001-09-28,47.86,70.3374,43.7943,40.18
2001-10-01,47.93,70.5434,43.6115,40.07
2001-10-03,47.96,70.458,44.1975,39.71
2001-10-04,47.96,70.6667,43.8738,39.84
2001-10-05,47.99,70.8548,44.0908,39.81
2001-10-08,48.17,71.3398,44.208,40.09
2001-10-09,48.16,70.9252,44.377,40.17
2001-10-10,48.06,70.1027,43.9052,39.93
2001-10-11,48.03,69.7179,43.7769,39.9
2001-10-12,48.04,69.4658,43.3489,39.59
2001-10-15,48.01,69.6889,43.8163,39.68
2001-10-16,48.04,69.5283,43.493,39.75
2001-10-17,47.99,69.4679,43.5053,39.47
2001-10-18,48.01,69.5329,43.3914,39.72
2001-10-19,48.04,69.2473,43.3657,39.62
2001-10-22,48.03,68.8942,43.2102,39.54
2001-10-23,48.01,68.3374,42.7793,39.09
2001-10-24,48.02,68.587,42.8314,39.18
2001-10-25,48.05,68.5625,42.887,39.01
2001-10-29,47.98,68.9904,42.9085,39.2
2001-10-30,47.98,69.8181,43.4051,39.34
2001-10-31,47.97,69.7364,43.4968,39.38
2001-11-01,48.0,69.7896,43.236,39.23
2001-11-02,47.99,70.2454,43.3758,39.39
2001-11-05,47.98,69.8469,43.0597,39.38
2001-11-06,47.97,70.0002,43.0699,39.43
2001-11-07,47.98,70.2811,43.1796,39.71
2001-11-08,48.01,70.2698,43.0434,39.68
2001-11-09,48.03,69.742,42.7443,39.92
2001-11-12,47.99,69.9406,42.8911,39.8
2001-11-13,48.02,69.7731,42.8146,39.72
2001-11-15,48.02,69.204,42.3656,39.33
2001-11-19,47.97,68.422,42.2975,38.97
2001-11-20,47.97,67.9015,42.216,38.97
2001-11-21,47.97,67.9807,42.2496,38.91
2001-11-22,48.02,68.0083,42.1015,38.97
2001-11-23,48.04,67.8829,42.268,38.78
2001-11-26,48.02,67.9819,42.2408,38.67
2001-11-27,47.98,67.7885,42.3424,38.58
2001-11-28,48.0,68.064,42.5208,38.85
2001-11-29,47.99,68.4289,42.5839,39.01
2001-12-03,47.93,68.2164,42.9021,38.78
2001-12-04,47.94,68.1587,42.6594,38.63
2001-12-05,47.91,68.1544,42.719,38.58
2001-12-06,47.91,67.8118,42.5273,38.43
2001-12-07,47.84,68.306,42.7546,38.28
2001-12-10,47.82,68.5261,42.6315,38.06
2001-12-11,47.82,68.5571,42.6196,37.98
2001-12-12,47.81,68.9181,42.8664,38.02
2001-12-13,47.88,69.2656,43.0202,37.96
2001-12-14,47.87,69.0956,42.8652,37.59
2001-12-18,47.81,69.7237,43.1366,37.28
2001-12-19,47.79,69.5368,43.1137,37.27
2001-12-20,47.78,69.2284,42.9423,37.15
2001-12-21,47.83,69.3368,43.102,36.97
2001-12-24,47.87,68.9065,42.5492,36.95
2001-12-26,48.07,69.3314,42.2511,36.78
2001-12-27,48.13,69.7187,42.2798,36.47
2001-12-28,48.34,70.1075,42.7205,36.74
2001-12-31,48.18,69.902,42.6682,36.68
2002-01-01,48.24,70.1796,42.9,36.63
2002-01-02,48.31,70.2935,43.2,36.69
2002-01-03,48.25,69.866,43.62,36.58
2002-01-04,48.3,69.709,43.44,36.81
2002-01-07,48.25,69.7309,43.31,36.9
2002-01-08,48.29,69.569,43.09,36.41
2002-01-09,48.29,69.5448,43.1,36.42
2002-01-10,48.37,69.6262,43.14,36.63
2002-01-11,48.41,69.783,43.16,36.6
2002-01-14,48.0,70.1244,43.29,36.71
2002-01-15,48.29,69.9698,43.13,36.82
2002-01-16,48.31,69.593,42.65,37.0
2002-01-17,48.3,69.3081,42.65,36.56
2002-01-18,48.29,69.3589,42.55,36.35
2002-01-21,48.24,69.4053,42.71,36.46
2002-01-22,48.28,69.1128,42.62,36.12
2002-01-23,48.27,69.0913,42.84,36.06
2002-01-24,48.35,68.8842,42.43,35.91
2002-01-25,48.36,68.8477,42.4,35.87
2002-01-28,48.34,68.2126,41.84,36.12
2002-01-29,48.37,68.192,41.66,36.32
2002-01-30,48.56,68.6687,41.99,36.56
2002-01-31,48.58,68.7091,41.9,36.57
2002-02-01,48.53,68.4686,41.68,36.14
2002-02-04,48.55,68.7686,41.85,36.4
2002-02-05,48.7,69.2904,42.37,36.76
2002-02-06,48.69,68.928,42.25,36.4
2002-02-07,48.71,68.7688,42.17,36.36
2002-02-08,48.67,68.834,42.41,36.41
2002-02-11,48.71,69.0367,42.53,36.15
2002-02-12,48.71,69.3022,42.69,36.5
2002-02-13,48.68,69.7025,42.62,36.57
2002-02-14,48.71,69.5993,42.45,36.79
2002-02-15,48.71,69.6163,42.53,36.69
2002-02-18,48.67,69.7246,42.5,36.7
2002-02-19,48.66,69.4986,42.36,36.46
2002-02-20,48.63,69.6187,42.65,36.49
2002-02-21,48.63,69.4388,42.35,36.43
2002-02-22,48.71,69.4118,42.35,36.33
2002-02-25,48.85,69.897,42.7,36.47
2002-02-26,48.77,69.5777,42.44,36.42
2002-02-27,48.73,69.026,42.15,36.25
2002-02-28,48.81,69.2541,42.2,36.41
2002-03-01,48.75,69.0958,42.27,36.49
2002-03-04,48.7,69.21,42.18,36.7
2002-03-05,48.7,69.2928,42.36,36.76
2002-03-06,48.7,69.3025,42.39,36.89
2002-03-07,48.72,69.4138,42.77,37.55
2002-03-08,48.75,69.5687,42.91,38.21
2002-03-11,48.73,69.2819,42.62,37.84
2002-03-13,48.75,68.9081,42.62,37.72
2002-03-14,48.72,69.0387,42.76,37.85
2002-03-15,48.71,69.234,43.03,37.72
2002-03-18,48.71,69.2486,42.86,37.51
2002-03-19,48.73,69.5158,42.99,37.08
2002-03-20,48.73,69.355,42.93,36.87
2002-03-21,48.75,69.6272,43.14,37.09
2002-03-22,48.77,69.585,43.01,36.82
2002-03-26,48.76,69.5464,42.77,36.71
2002-03-27,48.83,69.6462,42.77,36.77
2002-03-28,48.8,69.5766,42.64,36.82
2002-04-02,48.8,70.1964,42.9,36.58
2002-04-03,48.88,70.2088,42.95,36.83
2002-04-04,48.88,70.1843,43.07,36.92
2002-04-05,48.85,70.0338,42.89,36.93
2002-04-08,48.85,69.9556,42.9,37.16
2002-04-09,48.94,70.0625,42.73,37.12
2002-04-10,48.9,70.2889,43.1,37.49
2002-04-11,48.91,70.2348,43.03,37.21
2002-04-12,48.92,70.2711,43.05,37.05
2002-04-15,48.92,70.2834,43.1,37.15
2002-04-16,48.92,70.3078,43.08,37.18
2002-04-17,48.95,70.5565,43.23,37.34
2002-04-18,48.92,70.7236,43.55,37.44
2002-04-19,48.89,70.8318,43.55,37.61
2002-04-22,48.91,70.7459,43.48,37.59
2002-04-23,48.96,70.9455,43.44,37.68
2002-04-24,49.05,70.9901,43.57,37.62
2002-04-26,48.99,71.2731,44.0,38.17
2002-04-29,48.98,71.4202,44.16,38.32
2002-04-30,48.97,71.3322,44.22,38.27
2002-05-02,48.96,71.7827,44.36,38.53
2002-05-03,48.98,71.6259,44.23,38.3
2002-05-06,48.98,71.861,44.84,38.47
2002-05-07,48.96,71.9051,44.97,38.55
2002-05-08,48.97,71.7362,44.7,38.21
2002-05-09,48.96,71.3421,44.34,38.11
2002-05-10,48.98,71.6773,44.7,38.12
2002-05-13,49.02,71.7849,44.92,38.5
2002-05-14,49.02,71.2824,44.48,38.23
2002-05-15,49.02,71.052,44.2,38.16
2002-05-16,49.06,71.5221,44.71,38.41
2002-05-17,49.01,71.4125,44.77,38.4
2002-05-20,49.04,71.7087,45.14,38.99
2002-05-21,49.02,71.4442,45.0,38.94
2002-05-22,48.98,71.4447,45.14,39.29
2002-05-23,49.03,71.4048,45.33,39.48
2002-05-24,49.01,71.2556,45.11,39.22
2002-05-27,48.98,71.3467,45.09,39.26
2002-05-28,48.99,71.3662,45.15,39.25
2002-05-29,48.99,71.4421,45.5,39.34
2002-05-30,49.01,71.6845,45.88,39.47
2002-05-31,49.03,71.8265,45.99,39.49
2002-06-03,49.02,71.4417,45.72,39.45
2002-06-04,49.04,71.7627,46.16,39.66
2002-06-05,49.04,71.5469,46.11,39.53
2002-06-06,49.03,71.3362,45.82,39.24
2002-06-07,49.02,71.6133,46.46,39.44
2002-06-10,49.01,71.4223,46.11,39.25
2002-06-11,48.98,71.5794,46.23,39.29
2002-06-12,48.98,72.1647,46.43,39.06
2002-06-13,48.99,71.9884,46.24,38.95
2002-06-14,49.03,72.2555,46.33,39.3
2002-06-17,49.0,72.351,46.34,39.46
2002-06-18,48.99,72.4562,46.36,39.33
2002-06-19,48.96,73.1169,46.72,39.42
2002-06-20,48.91,72.9835,46.87,39.48
2002-06-21,48.92,73.3702,47.23,39.67
2002-06-24,48.91,73.3161,47.5,40.15
2002-06-25,48.9,73.3696,47.48,40.19
2002-06-26,48.88,74.4198,48.31,40.63
2002-06-27,48.85,74.5158,48.07,40.72
2002-06-28,48.87,74.6123,48.29,40.89
2002-07-01,48.84,74.8326,48.55,40.87
2002-07-02,48.83,74.6342,48.06,40.72
2002-07-03,48.81,74.6354,47.88,40.56
2002-07-04,48.79,74.4755,47.65,40.58
2002-07-05,48.82,74.1307,47.56,40.52
2002-07-08,48.82,74.8704,48.13,41.05
2002-07-09,48.82,75.2414,48.23,41.11
2002-07-10,48.78,75.6358,48.48,41.37
2002-07-11,48.81,75.614,48.27,41.47
2002-07-12,48.77,75.6301,48.1,41.71
2002-07-15,48.83,75.9087,48.55,42.02
2002-07-16,48.82,76.6865,49.11,42.02
2002-07-17,48.78,76.787,49.4,42.12
2002-07-18,48.78,76.4724,49.1,41.83
2002-07-19,48.74,77.1164,49.55,42.06
2002-07-22,48.7,76.7731,49.29,41.93
2002-07-23,48.7,76.5004,48.61,41.57
2002-07-24,48.67,76.0858,48.24,41.46
2002-07-25,48.68,76.817,48.69,41.85
2002-07-26,48.67,76.8329,48.69,41.41
2002-07-29,48.7,76.252,48.1,40.86
2002-07-30,48.73,76.1138,47.73,40.55
2002-07-31,48.68,76.4933,47.77,40.68
2002-08-01,48.67,75.9982,47.55,40.64
2002-08-02,48.65,75.9889,47.98,40.85
2002-08-05,48.64,76.1848,47.83,40.78
2002-08-06,48.68,75.8021,47.58,40.59
2002-08-07,48.69,75.0021,47.13,40.31
2002-08-08,48.66,74.895,47.46,40.47
2002-08-09,48.67,74.6257,47.18,40.28
2002-08-12,48.62,74.2257,47.34,40.52
2002-08-13,48.62,74.4348,47.54,40.9
2002-08-14,48.6,74.7517,47.93,41.48
2002-08-16,48.58,74.5266,47.63,41.29
2002-08-19,48.56,74.8625,47.86,41.14
2002-08-20,48.57,74.2198,47.47,40.81
2002-08-21,48.54,74.4264,47.74,41.21
2002-08-22,48.54,74.0915,47.41,40.9
2002-08-23,48.52,73.6898,46.97,40.39
2002-08-26,48.52,73.7407,47.08,40.54
2002-08-27,48.5,74.0304,47.3,40.83
2002-08-28,48.48,74.2883,47.58,40.93
2002-08-29,48.5,74.513,47.61,41.07
2002-08-30,48.51,75.1565,47.74,41.1
2002-09-02,48.48,74.9889,47.56,40.88
2002-09-03,48.47,75.2642,47.82,41.09
2002-09-04,48.45,75.8146,48.26,41.34
2002-09-05,48.47,76.0131,48.18,41.2
2002-09-06,48.53,76.0344,48.18,41.01
2002-09-09,48.52,75.6403,47.66,40.96
2002-09-11,48.45,75.3567,47.27,40.46
2002-09-12,48.47,75.2351,47.26,40.27
2002-09-13,48.45,75.6111,47.58,40.52
2002-09-16,48.4,75.0006,46.96,39.7
2002-09-17,48.41,74.3578,46.75,39.47
2002-09-18,48.41,74.4231,46.92,39.47
2002-09-19,48.42,75.0123,47.34,39.76
2002-09-20,48.45,75.2453,47.65,39.46
2002-09-23,48.42,75.2156,47.49,39.38
2002-09-24,48.41,75.142,47.32,39.14
2002-09-25,48.41,75.5535,47.51,39.48
2002-09-26,48.39,75.5078,47.34,39.37
2002-09-27,48.38,75.3277,47.25,39.56
2002-10-01,48.36,76.1017,47.76,39.61
2002-10-03,48.36,75.9228,47.75,39.39
2002-10-04,48.36,75.8575,47.69,39.39
2002-10-07,48.36,75.71,47.33,39.07
2002-10-08,48.37,75.7377,47.5,38.95
2002-10-09,48.34,75.1977,47.35,39.0
2002-10-10,48.34,75.6594,47.81,39.16
2002-10-11,48.33,75.6075,47.7,38.98
2002-10-14,48.33,75.5277,47.77,39.02
2002-10-16,48.34,75.1711,47.5,38.89
2002-10-17,48.39,75.0456,47.33,38.92
2002-10-18,48.41,74.8661,46.98,38.64
2002-10-21,48.36,74.8589,47.04,38.7
2002-10-22,48.36,74.6485,47.06,38.61
2002-10-23,48.37,74.7462,47.29,38.89
2002-10-24,48.43,74.9188,47.2,39.01
2002-10-25,48.38,75.1535,47.31,39.0
2002-10-28,48.39,74.9101,47.14,38.77
2002-10-29,48.45,75.5408,47.68,39.23
2002-10-30,48.39,75.3142,47.54,39.29
2002-10-31,48.41,75.5075,47.77,39.53
2002-11-01,48.34,75.6207,47.87,39.43
2002-11-05,48.32,75.227,48.22,39.62
2002-11-06,48.32,75.4009,48.18,39.48
2002-11-07,48.32,76.0,48.54,39.69
2002-11-08,48.27,76.2328,48.66,39.87
2002-11-11,48.27,76.8096,48.86,40.33
2002-11-12,48.27,76.5731,48.73,40.31
2002-11-13,48.28,76.729,48.83,40.38
2002-11-14,48.28,76.5069,48.58,40.08
2002-11-15,48.23,76.1769,48.43,39.98
2002-11-18,48.2,76.2018,48.7,39.87
2002-11-20,48.21,76.2031,48.33,39.39
2002-11-21,48.21,75.8343,48.24,39.39
2002-11-22,48.2,76.2452,48.33,39.27
2002-11-25,48.2,75.956,47.98,39.33
2002-11-26,48.21,75.4631,47.82,39.54
2002-11-27,48.21,74.9135,47.91,39.61
2002-11-28,48.24,74.6152,47.78,39.46
2002-11-29,48.27,74.8909,47.96,39.46
2002-12-02,48.32,75.1883,47.97,39.18
2002-12-03,48.25,75.0867,48.1,38.73
2002-12-04,48.21,75.7692,48.19,38.62
2002-12-05,48.24,75.6307,48.22,38.52
2002-12-06,48.27,75.8804,48.36,38.55
2002-12-09,48.22,76.1587,48.75,39.33
2002-12-10,48.19,76.1233,48.66,39.0
2002-12-11,48.19,75.7499,48.6,39.11
2002-12-12,48.22,75.9296,48.63,39.1
2002-12-13,48.18,76.0088,49.04,39.27
2002-12-16,48.16,76.5864,49.22,39.92
2002-12-17,48.13,76.7553,49.49,39.84
2002-12-18,48.15,77.0015,49.48,39.71
2002-12-19,48.11,76.988,49.34,39.71
2002-12-20,48.05,76.9929,49.35,39.82
2002-12-23,47.99,76.928,49.3,39.91
2002-12-24,48.01,76.4055,49.29,39.89
2002-12-26,48.03,76.6343,49.57,39.94
2002-12-27,48.03,77.0281,49.91,40.03
2002-12-30,47.96,76.9734,50.06,39.99
2002-12-31,48.03,77.0425,50.34,40.53
2003-01-01,47.99,77.3359,50.31,40.39
2003-01-02,48.01,77.2145,50.27,40.34
2003-01-03,48.02,76.5247,49.76,39.99
2003-01-06,48.0,77.2344,50.11,40.21
2003-01-07,47.99,77.1031,50.12,40.19
2003-01-08,47.98,76.9647,50.01,40.01
2003-01-09,47.97,77.4452,50.43,40.32
2003-01-10,47.96,77.0214,50.35,40.03
2003-01-13,47.95,77.1084,50.65,40.22
2003-01-14,47.9,76.7909,50.57,40.31
2003-01-15,47.94,76.9173,50.54,40.55
2003-01-16,47.96,76.8919,50.7,40.59
2003-01-17,47.94,77.2985,50.9,40.63
2003-01-20,47.91,77.1902,50.98,40.53
2003-01-21,47.95,76.9861,51.05,40.36
2003-01-22,47.91,77.4393,51.41,40.54
2003-01-23,47.91,77.5112,51.38,40.43
2003-01-24,47.87,77.9443,51.55,40.59
2003-01-27,47.89,78.2523,51.9,40.63
2003-01-28,47.92,78.2845,51.86,40.4
2003-01-29,47.86,78.8757,52.04,40.58
2003-01-30,47.82,78.738,51.79,40.33
2003-01-31,47.8,79.0325,51.63,40.13
2003-02-03,47.78,78.6554,51.31,39.73
2003-02-04,47.78,78.5575,51.48,39.8
2003-02-05,47.76,78.9449,52.03,40.0
2003-02-06,47.73,78.3989,51.51,39.79
2003-02-07,47.72,77.9912,51.59,39.81
2003-02-10,47.69,77.7514,51.53,39.59
2003-02-11,47.71,77.5311,51.15,39.29
2003-02-12,47.79,77.384,51.34,39.57
2003-02-14,47.86,77.6433,51.88,39.75
2003-02-17,47.76,76.6572,51.2,39.6
2003-02-18,47.74,76.4198,51.21,40.03
2003-02-19,47.7,76.06,51.17,40.07
2003-02-20,47.71,76.3622,51.35,40.1
2003-02-21,47.74,76.0594,51.65,40.31
2003-02-24,47.71,75.2912,51.18,40.21
2003-02-25,47.76,75.7951,51.57,40.69
2003-02-26,47.69,75.0593,51.29,40.59
2003-02-27,47.68,75.5966,51.46,40.75
2003-02-28,47.67,75.2256,51.25,40.5
2003-03-03,47.66,75.0716,51.38,40.37
2003-03-04,47.65,75.4252,52.04,40.55
2003-03-05,47.63,75.6722,52.24,40.56
2003-03-06,47.64,76.3026,52.24,40.6
2003-03-07,47.67,76.4102,52.41,40.62
2003-03-10,47.66,76.175,52.53,40.8
2003-03-11,47.65,76.3615,52.54,40.66
2003-03-12,47.66,76.5396,52.53,40.57
2003-03-13,47.66,76.4443,51.84,40.36
2003-03-17,47.66,75.6769,51.6,40.45
2003-03-19,47.67,74.5106,50.66,40.15
2003-03-20,47.79,74.8678,50.62,39.82
2003-03-21,47.7,74.6505,50.58,39.61
2003-03-24,47.66,74.7047,50.61,39.42
2003-03-25,47.65,75.1726,50.96,39.85
2003-03-26,47.58,74.8862,50.62,39.64
2003-03-27,47.54,74.992,50.86,39.67
2003-03-28,47.55,74.4039,50.81,39.61
2003-03-31,47.5,74.9194,51.44,39.83
2003-04-03,47.41,74.3815,51.09,39.98
2003-04-04,47.4,74.3445,50.83,39.47
2003-04-07,47.39,73.6796,50.32,39.26
2003-04-08,47.42,73.6385,50.67,39.62
2003-04-09,47.46,73.7552,51.0,39.57
2003-04-10,47.41,74.1706,51.15,39.54
2003-04-16,47.36,74.386,51.2,39.38
2003-04-17,47.37,74.9322,51.82,39.79
2003-04-21,47.35,74.4887,51.5,39.43
2003-04-22,47.37,74.0772,51.55,39.29
2003-04-23,47.33,74.5992,51.91,39.39
2003-04-24,47.34,75.2659,52.16,39.53
2003-04-25,47.35,75.4357,52.16,39.29
2003-04-28,47.36,75.6671,52.42,39.45
2003-04-29,47.37,75.3751,51.98,39.48
2003-04-30,47.35,75.5919,52.71,39.67
2003-05-02,47.36,76.1951,53.18,39.89
2003-05-05,47.35,75.8902,53.08,39.8
2003-05-06,47.31,76.0059,53.41,39.9
2003-05-07,47.27,76.2607,53.92,40.15
2003-05-08,47.26,75.5262,53.53,40.56
2003-05-09,47.19,75.6998,54.22,40.25
2003-05-12,47.16,75.9017,54.53,40.36
2003-05-13,47.17,75.8659,54.27,40.45
2003-05-14,47.14,75.82,54.16,40.43
2003-05-19,47.06,76.7784,55.06,40.84
2003-05-20,46.94,76.6202,54.77,40.06
2003-05-21,46.76,76.7776,54.8,40.09
2003-05-22,46.91,76.5853,54.58,39.87
2003-05-23,46.94,76.6178,54.81,40.01
2003-05-26,46.9,76.8785,55.41,40.15
2003-05-27,46.84,76.7661,55.47,40.03
2003-05-28,46.96,77.1482,55.56,40.09
2003-05-29,47.03,76.8846,55.22,39.51
2003-05-30,47.03,77.7288,55.83,39.75
2003-06-02,47.16,76.9557,55.26,39.61
2003-06-03,47.03,77.0281,55.3,39.71
2003-06-04,46.88,76.3863,54.92,39.5
2003-06-05,46.91,76.5735,54.69,39.55
2003-06-06,46.82,77.9132,55.44,39.73
2003-06-09,46.9,78.0088,54.82,39.62
2003-06-10,46.82,77.1921,54.9,39.64
2003-06-11,46.73,77.3615,54.76,39.66
2003-06-12,46.68,77.1527,54.91,39.65
2003-06-13,46.69,78.026,54.96,39.71
2003-06-16,46.63,78.0889,55.33,39.62
2003-06-17,46.64,78.5091,55.34,39.66
2003-06-18,46.58,78.457,54.85,39.39
2003-06-19,46.58,77.9842,54.17,39.29
2003-06-20,46.54,78.1569,54.52,39.36
2003-06-23,46.58,77.5487,53.91,39.36
2003-06-24,46.6,77.6962,53.82,39.5
2003-06-25,46.62,77.5897,53.66,39.63
2003-06-26,46.54,77.6148,53.45,39.34
2003-06-27,46.49,77.1269,53.13,38.85
2003-06-30,46.47,76.7545,53.12,38.78
2003-07-01,46.48,76.943,53.57,38.76
2003-07-02,46.46,77.342,53.7,39.01
2003-07-03,46.41,77.268,53.48,39.25
2003-07-04,46.33,77.2205,53.11,39.17
2003-07-07,46.28,77.1233,53.01,39.25
2003-07-08,46.29,76.3392,52.46,39.24
2003-07-09,46.29,75.661,52.47,39.14
2003-07-10,46.21,75.5071,52.47,39.22
2003-07-11,46.14,75.3697,52.28,39.14
2003-07-14,46.06,74.9903,51.9,39.12
2003-07-15,46.12,74.3639,52.07,39.21
2003-07-16,46.2,73.4996,51.51,39.06
2003-07-17,46.26,73.8865,51.9,39.14
2003-07-18,46.23,73.753,51.93,38.83
2003-07-21,46.26,73.1556,52.17,39.08
2003-07-22,46.26,73.8957,52.39,38.8
2003-07-23,46.18,73.7702,52.45,38.8
2003-07-24,46.15,74.2853,53.01,38.84
2003-07-25,46.16,74.5115,52.88,38.71
2003-07-28,46.13,74.6291,52.87,38.72
2003-07-29,46.12,75.1364,53.08,38.66
2003-07-30,46.12,74.8597,52.77,38.46
2003-07-31,46.14,74.4054,52.31,38.45
2003-08-01,46.16,74.2045,51.78,38.33
2003-08-04,46.11,74.297,51.98,38.45
2003-08-05,46.12,74.3593,52.41,38.32
2003-08-06,46.08,74.4791,52.57,38.45
2003-08-07,46.02,73.8943,52.1,38.3
2003-08-08,46.03,74.4121,52.31,38.7
